columns,rel_imp,sca_imp,percentage
Col1390,2.2795801162719727,0.002772631302015701,0.000113118047210032
Col1392,9.33428788674064,0.011188772203881751,0.0004595924115142731
Col1393,0.0,0.0,0.0
Col1394,1.9249293208122253,0.002328804079835971,9.52380235113284e-05
Col1395,2.9585858583450317,0.003569436779674888,0.00014615592532467807
Col1396,0.0,0.0,0.0
Col1398,6.0474865436553955,0.007283976324191595,0.00029847597630779186
Col14,27.738624393939972,0.03633456843734498,0.0019020189909091636
Col140,58.54525279998779,0.07844894099267619,0.0042889166075142674
Col1401,5.332829236984253,0.006430133312503814,0.00026336033540745347
Col1405,6.525217294692993,0.007844535934322282,0.0003217193937631959
Col1408,4.164405345916748,0.005027655008481553,0.0002058017004556434
Col1409,2.438017427921295,0.0029749820417232396,0.00012119776589557911
Col141,1879.9891510009766,3.353975614822219,0.2617525489097026
Col1410,0.0,0.0,0.0
Col1412,7.390077590942383,0.008862397669923453,0.000363867023993028
Col1413,3.8444002866744995,0.004637299063107418,0.00018989664796877594
Col1416,0.0,0.0,0.0
Col1418,0.0,0.0,0.0
Col142,1116.6652526855469,1.7386078834128902,0.12139733742216925
Col1424,1.0457117706537247,0.0013664983751989026,5.4026023405705814e-05
Col1425,1.780397891998291,0.0021496666302492284,8.79905346154091e-05
Col1426,5.748514413833618,0.006927127364273875,0.0002837934944170708
Col1427,5.232137680053711,0.006316128000224958,0.0002585548435139706
Col1429,0.0,0.0,0.0
Col143,340.8307476043701,0.4223103938271011,0.022881424486263215
Col1434,4.97092080116272,0.0059984967147379085,0.0002455945590758249
Col1435,0.0,0.0,0.0
Col144,22.831594809889793,0.02854988331424469,0.0013803737805662558
Col1441,0.0,0.0,0.0
Col1445,0.0,0.0,0.0
Col1449,3.1849559545516968,0.0038420954566405537,0.00015732860096220752
Col145,25.856559604406357,0.033546972382202424,0.0017177802712621591
Col1450,5.580623149871826,0.0067320111147315,0.0002756674682449953
Col1452,1.911195993423462,0.002312958190093815,9.457590554112397e-05
Col1454,15.07705420255661,0.018069038727796284,0.0007652863595227998
Col1455,1.515807032585144,0.0018375942064613351,7.508091566768628e-05
Col1458,0.0,0.0,0.0
Col1459,0.0,0.0,0.0
Col146,908.1981658935547,1.372026964457422,0.09420639237222438
Col1460,7.571038722991943,0.00907229416883579,0.00037261640717033747
Col1461,3.8133198022842407,0.004598735606320931,0.00018833719598386695
Col1463,2.119788110256195,0.0025720839857310707,0.00010504899923864326
Col1464,2.1752901673316956,0.0026422746922187094,0.00010786372129332865
Col1465,0.0,0.0,0.0
Col1466,4.063616991043091,0.004899122841400465,0.00020066618346986076
Col1467,2.484382688999176,0.0030293402270860246,0.00012345257670939356
Col147,940.509521484375,1.4762941199557575,0.1047652880375823
Col1470,0.0,0.0,0.0
Col1471,0.0,0.0,0.0
Col1475,0.0,0.0,0.0
Col1476,3.3440154790878296,0.004035952638219499,0.00016523040982512806
Col1477,1.6527777910232544,0.0019936356137513107,8.163949433196632e-05
Col1479,4.217047214508057,0.005089948273144188,0.00020837476260368977
Col148,564.2515258789062,0.7822936529478515,0.04760001471711689
Col1480,4.560543656349182,0.005505194646279665,0.00022536240910023432
Col1481,1.6495685577392578,0.001989150986997848,8.146712521923946e-05
Col1482,7.9965161447971695,0.009568967191006235,0.0003932641301807428
Col1483,3.6666667461395264,0.004412898254817643,0.00018089145019748284
Col1485,1.8611111640930176,0.002245266194836168,9.193768058108882e-05
Col1486,0.0,0.0,0.0
Col1489,0.0,0.0,0.0
Col149,126.23714399337769,0.16915507260494045,0.00933623929934952
Col1490,2.4833332896232605,0.0030278737819572875,0.00012339621307879534
Col1491,0.0,0.0,0.0
Col1495,7.607151985168457,0.009117412948610536,0.0003744353929567597
Col1498,0.0,0.0,0.0
Col15,11.725429886952043,0.014011834658513635,0.0005792957515639468
Col150,62.61055278778076,0.08314910256791193,0.004517357224555708
Col1501,3.3000000715255737,0.003979507880651033,0.00016298060012857326
Col1504,0.0,0.0,0.0
Col1506,0.0,0.0,0.0
Col1507,3.654209852218628,0.004395490819832693,0.00018022238579409864
Col1509,0.0,0.0,0.0
Col151,15.041690655052662,0.018019206349764477,0.0007632837133279549
Col1511,0.0,0.0,0.0
Col1517,0.0,0.0,0.0
Col1518,1.4050958156585693,0.0017265161239202122,7.011935733033605e-05
Col1519,1.2061453461647034,0.0015285317379320654,6.12400138922715e-05
Col152,2318.3777465820312,4.0,0.3061876206798765
Col1522,5.6099982261657715,0.006766101310489395,0.0002770881474166933
Col1523,0.0,0.0,0.0
Col1524,2.288666605949402,0.002784195864886484,0.00011358051300122771
Col1525,1.399999976158142,0.0017193951276782353,6.984565789637241e-05
Col1526,3.8247241973876953,0.004611199970610894,0.000188871358695353
Col1528,3.1099750995635986,0.003753461739467649,0.00015366576554679448
Col1529,0.0,0.0,0.0
Col153,1587.2703399658203,2.8316930510480027,0.2242248465532109
Col1532,3.2946078777313232,0.003971972754840722,0.00016269098339531765
Col1533,0.0,0.0,0.0
Col1534,2.24037104845047,0.0027223400944096574,0.00011111368295121596
Col1536,5.476062059402466,0.006598403499931019,0.00027033375416015196
