feature,imp
Col1602,0.0006243201132903035
Col1584,0.0006388129185945038
Col2056,0.000646566978933338
Col192,0.0006496377366831756
Col919,0.0006692491451958293
Col1910,0.0007079999539008062
Col2372,0.0007214801567492295
Col1731,0.0007220838333564315
Col2220,0.0007421460491302519
Col1989,0.0007503505740692571
Col2118,0.0007525446043922986
Col1143,0.0007583624214854232
Col737,0.0007636050733505502
Col1001,0.0007789693821179679
Col1241,0.0008132391937307577
Col1109,0.0008151963964030907
Col1791,0.0008726981307055102
Col2208,0.0009020929240819385
Col2242,0.00094415220655413
Col2277,0.0009498198459336964
Col2261,0.0009587355949662856
Col1802,0.0010288643129943067
Col1768,0.0010878831552331748
Col1916,0.0010932422073753737
Col1063,0.0011299569505918636
Col1838,0.0011438060168166386
Col2236,0.0011704350529594362
Col1880,0.0011934090488210538
Col1207,0.0012120491799100833
Col702,0.0013807902004006637
Col1629,0.0013832553653437736
Col1500,0.0014276945287221288
Col1351,0.0014753978846919309
Col1823,0.0015093693498960134
Col388,0.00152583283470675
Col597,0.0015366097175623285
Col1299,0.0015579589942837768
Col1814,0.001580383678892799
Col1875,0.0016111917399690408
Col2173,0.0016760368064265125
Col1879,0.001891314794407589
Col671,0.0019130506788371158
Col1288,0.0019143443240589397
Col1310,0.0019163584000119714
Col661,0.0019602906614844947
Col1234,0.002122813469504164
Col578,0.002142382973894091
Col2011,0.002157607094587497
Col1943,0.002314195486725673
Col1634,0.0024892920226331065
Col1571,0.002744698988720422
Col429,0.002801774594142328
Col209,0.0028629881691484478
Col1010,0.0029384195035802923
Col999,0.003061127992837998
Col1788,0.003067458156862911
Col971,0.0031041030741443747
Col2215,0.003111523576506094
Col2129,0.003148794833786696
Col2212,0.003210738970051642
Col1518,0.0034409600692361622
Col1693,0.003522400792614277
Col2033,0.00355810947598821
Col1818,0.003571307690949603
Col2161,0.0035979627434996647
Col2217,0.0036295534146705923
Col1967,0.0036560847976558324
Col991,0.003941401699680233
Col2320,0.003944451492387894
Col1996,0.0040472036954128585
Col1425,0.004080152797087231
Col1146,0.004189357488279932
Col2175,0.0046104517860475975
Col1187,0.004628470932955653
Col1313,0.004669252517765203
Col1940,0.004855659301200231
Col1200,0.004918452223179008
Col1480,0.00513114273407319
Col1587,0.005223003328913306
Col161,0.005315726023964064
Col1064,0.005452471095521513
Col859,0.005594394102610644
Col33,0.005710726999414286
Col1113,0.005859795308807806
Col2125,0.005883493391627526
Col2018,0.005930807975564125
Col2268,0.00596775882222964
Col2067,0.0060515850820987175
Col1503,0.006100746629295685
Col790,0.006241198937530031
Col1654,0.006302743803312505
Col31,0.0063081893722866855
Col812,0.006376167969789023
Col354,0.006427588000479072
Col1150,0.0064730293895949335
Col1332,0.006505459847894884
Col1755,0.006522987612254734
Col1238,0.006617855286710464
Col941,0.006654507709220733
Col115,0.006865708437336787
Col837,0.0070201903909006625
Col733,0.007170165386405181
Col147,0.007176827357116733
Col1229,0.007244941258277768
Col217,0.007431424379969608
Col930,0.007433104233884113
Col2254,0.007447914434828234
Col2135,0.00747386513610025
Col644,0.00754230318597497
Col1640,0.007704552088413735
Col1092,0.007784853839627607
Col584,0.007935925882929573
Col1040,0.008008906573229732
Col1309,0.008203341034399191
Col1471,0.008259749227003312
Col774,0.008325178147258196
Col404,0.008435710897244798
Col1525,0.008447908244133592
Col1441,0.008510954347914334
Col1164,0.008525788032471816
Col455,0.008680026603803102
Col1047,0.008816392029567724
Col68,0.008833618494004778
Col1781,0.008880575631374402
Col1839,0.008919501575550113
Col992,0.008920731742326077
Col557,0.009064170356101107
Col1426,0.009120198550367642
Col1898,0.009192691274557529
Col2263,0.009268635225705955
Col689,0.009393574576663729
Col423,0.009403999052957801
Col703,0.009497674253977871
Col1976,0.009542041850431816
Col1386,0.009645965986296289
Col1013,0.009680293233512527
Col204,0.00985965258940431
Col1554,0.009896853031148118
Col473,0.009901097828011416
Col1173,0.009935315607017952
Col1793,0.010012367346986652
Col1227,0.010069290665312003
Col1955,0.010227087357883939
Col801,0.010598279448545654
Col2328,0.010697822741186209
Col2120,0.010718452870957233
Col1722,0.01091075299783385
Col1042,0.01091716842712715
Col1836,0.010953752646131383
Col1204,0.011233734680800507
Col2207,0.01160295954317775
Col1245,0.01170564752249424
Col694,0.011895786909420803
Col1059,0.011900703662149213
Col1365,0.011945143982315422
Col2284,0.011988681572387857
Col297,0.012024622469512365
Col126,0.01217802497709482
Col1658,0.012190584802269009
Col677,0.01221392628734525
Col1363,0.012245766332143523
Col100,0.012249684724318047
Col1258,0.012360164540699284
Col587,0.012377929803396241
Col1406,0.012562475491343966
Col2019,0.0125916203492116
Col1552,0.012734150612400129
Col2134,0.012737162906989887
Col1374,0.013005235050870421
Col1162,0.013125447594955443
Col1393,0.013153207791927083
Col890,0.013167685174748476
Col1091,0.01334397942016283
Col1181,0.013362199397508507
Col385,0.013381300789753558
Col1183,0.01348474196915931
Col809,0.013577914437014406
Col1572,0.013587625052520874
Col2127,0.01366215624307621
Col401,0.013668835723109691
Col48,0.0136740498857274
Col1396,0.013740678417323533
Col1345,0.013770344019241603
Col1202,0.013830464063839129
Col1479,0.013834639099419226
Col1717,0.013841655839631014
Col1928,0.013851697990179952
Col944,0.013907766031417605
Col958,0.013974172456848616
Col1886,0.014028514745008578
Col483,0.01404477835947781
Col2172,0.014253491674409176
Col1317,0.014284677443979755
Col1381,0.014352852512365974
Col1478,0.014500541422078897
Col199,0.014511201532851953
Col1137,0.014527013020505077
Col858,0.014607592090999216
Col2007,0.014919718436790508
Col435,0.014926994227351737
Col1180,0.015013785888197536
Col1108,0.015057361220254955
Col1855,0.015128336346549101
Col1380,0.015489563802365509
Col1828,0.015542031995172498
Col2288,0.01563220171385374
Col1556,0.015693218587797726
Col1540,0.015763777482414455
Col548,0.015857605646423068
Col71,0.015926749405758202
Col2302,0.015943887435917122
Col534,0.015981329232827374
Col810,0.01622508304580481
Col137,0.01643046922109239
Col787,0.016669388671954492
Col917,0.01675028749314891
Col993,0.017108962725853095
Col863,0.017209597308311564
Col1579,0.017287265975018073
Col1519,0.01729990491026609
Col2167,0.017349147515570162
Col1957,0.01764306894786854
Col308,0.01775133402259944
Col721,0.017758567057984224
Col862,0.017924588419767254
Col1684,0.017936645018620162
Col2240,0.01798373983865423
Col764,0.01804784900805208
Col95,0.018343337873485393
Col641,0.01837566944676367
Col796,0.018792351361935147
Col897,0.01885273600739918
Col467,0.018904916998483342
Col1689,0.01891158588314588
Col1990,0.019131188418483314
Col2132,0.0193246025394266
Col2104,0.019574767233988353
Col103,0.019594829867821708
Col750,0.01961682611348676
Col541,0.01967989955036823
Col280,0.019720703892647642
Col1038,0.01974453422964253
Col400,0.01992906694279977
Col705,0.02003025817091982
Col591,0.020198069123620332
Col2306,0.020394626730588363
Col1084,0.020538879229007864
Col853,0.020566023678488112
Col303,0.02058221908118041
Col436,0.020609384810949108
Col2368,0.02069847548357627
Col1804,0.02072272843966125
Col1364,0.020728723711822324
Col438,0.0207367723518575
Col575,0.02075967626089635
Col326,0.020767692165013268
Col75,0.02080507477861205
Col369,0.020817567236866053
Col2197,0.020928187781306652
Col1834,0.020946670600265276
Col528,0.021035715256456314
Col1400,0.021263751587603956
Col2338,0.0213113063432031
Col218,0.02149999337428779
Col1523,0.021568708266198215
Col838,0.02157150043204782
Col776,0.021593949404565646
Col1459,0.02160561739723023
Col961,0.021736212545142575
Col2090,0.021773653998815628
Col792,0.022212620708199966
Col1099,0.02223456236416127
Col2040,0.02240264736482101
Col1015,0.022414699463245275
Col1074,0.02262542918950141
Col35,0.022948833607943003
Col2303,0.022973914659430234
Col1803,0.023015523077803014
Col1953,0.023520705332728657
Col2012,0.02369875127430621
Col815,0.02387593373101096
Col662,0.02388908933977199
Col414,0.02404106242249108
Col1677,0.024101214052009726
Col638,0.024605820295153367
Col1060,0.02472195711390426
Col2083,0.024777018939087837
Col1670,0.0248870524295473
Col835,0.02490870875222665
Col1224,0.024982739906517174
Col962,0.024989359871589345
Col1489,0.025164220267622876
Col1835,0.025486417604472324
Col1161,0.025785560174698394
Col552,0.025871239253690066
Col893,0.025898283288776316
Col2371,0.02625965256908985
Col1712,0.026309649759948196
Col916,0.026889214599804274
Col1065,0.027047941607927378
Col413,0.02714699744408157
Col179,0.027202078395852414
Col868,0.027216646154513906
Col19,0.027255593391596798
Col759,0.02726560409802078
Col2227,0.02741504558086266
Col1242,0.02756481636290695
Col267,0.027741904074198222
Col2294,0.027907740021032613
Col879,0.027919072407551076
Col1950,0.02793468830213401
Col1600,0.02805933098577567
Col2162,0.028351358420377015
Col1581,0.028747977263416376
