columns,rel_imp,sca_imp,percentage
Col2048,7.56981044647182,0.011276330120782878,0.0004102120855862646
Col2049,0.0,0.0,0.0
Col205,5.978590250015259,0.00895304521563323,0.0003240648981167443
Col2050,0.0,0.0,0.0
Col2051,1.180461347103119,0.0019057591820311973,6.423939156225637e-05
Col2052,0.0,0.0,0.0
Col2053,12.698048083111644,0.01871977735614599,0.0006970175344471522
Col2054,0.0,0.0,0.0
Col2055,2.388888895511627,0.0036138710348720573,0.00012955485125144082
Col2056,2.7310917377471924,0.004146273164268166,0.00014814032088341766
Col2057,0.0,0.0,0.0
Col2058,10.27957838634029,0.015246539612335961,0.0005582424719397353
Col2059,9.308446972281672,0.01383150578952461,0.0005047330482147449
Col206,0.8371481895446777,0.0014890499818589072,4.580922583887515e-05
Col2060,0.0,0.0,0.0
Col2061,1.366235226392746,0.002118635177116219,7.41891752220335e-05
Col2062,0.0,0.0,0.0
Col2063,0.0,0.0,0.0
Col2064,7.9749340003036195,0.011870033559878505,0.00043217033931291696
Col2065,4.639103531837463,0.006968328255369376,0.0002514979538012894
Col2066,6.280081272125244,0.009377322500841757,0.00034035702323608266
Col2067,3.150985360145569,0.004745397937667133,0.00017084584647291513
Col2068,0.0,0.0,0.0
Col2069,0.0,0.0,0.0
Col207,0.8366013169288635,0.0014880772500668214,4.577930065779513e-05
Col2070,0.0,0.0,0.0
Col2071,0.0,0.0,0.0
Col2072,0.0,0.0,0.0
Col2073,0.0,0.0,0.0
Col2074,0.0,0.0,0.0
Col2075,3.073037266731262,0.004622204493010659,0.00016660885926189842
Col2076,14.313110150396824,0.0210736360546931,0.0007984629119455908
Col2077,5.206030368804932,0.007827130994790335,0.00028224581899688553
Col2078,0.0,0.0,0.0
Col2079,0.0,0.0,0.0
Col208,9.559309415635653,0.014199404454406235,0.0005184844250508014
Col2080,3.708858013153076,0.005548786389578747,0.0002010260817927288
Col2081,0.0,0.0,0.0
Col2082,4.18380880355835,0.006286503260676866,0.00022681902837854
Col2083,3.708577871322632,0.005548288096453646,0.00020101075227217554
Col2084,2.127499759197235,0.0032033868204216958,0.0001153514753699802
Col2085,0.0,0.0,0.0
Col2086,4.240511894226074,0.006372754043805813,0.0002298950307102263
Col2087,0.0,0.0,0.0
Col2088,4.026332378387451,0.006028227660354768,0.00021824191360617372
Col2089,1.440408170223236,0.002204730014382824,7.816379376886345e-05
Col209,8.416845058120089,0.012486624596258267,0.0004560790033550795
Col2090,2.3888071179389954,0.0036137255756874534,0.00012955037633607933
Col2091,4.058388352394104,0.006075209011396704,0.00021997760458619306
Col2092,0.0,0.0,0.0
Col2093,0.0,0.0,0.0
Col2094,0.0,0.0,0.0
Col2095,0.0,0.0,0.0
Col2096,0.0,0.0,0.0
Col2097,4.470890998840332,0.00670798471851187,0.00024236462083525697
Col2098,0.0,0.0,0.0
Col2099,0.0,0.0,0.0
Col21,5.709735155105591,0.008557522641812318,0.0003095048375380841
Col210,0.8366013169288635,0.0014880772500668214,4.577930065779513e-05
Col2100,1.4397071599960327,0.002203483115352119,7.812543408987903e-05
Col2101,2.3772827982902527,0.003594972362632163,0.00012892296369734681
Col2102,0.0,0.0,0.0
Col2103,1.5117151737213135,0.002315660434858288,8.203654973005262e-05
Col2104,0.0,0.0,0.0
Col2105,0.0,0.0,0.0
Col2106,2.646387994289398,0.004028913846018842,0.00014356643766250547
Col2107,7.003637313842773,0.010451417053373008,0.00037955948334122486
Col2108,11.176868754904717,0.01654817566793098,0.000608362806651702
Col2109,4.701702952384949,0.007059488988455615,0.00025488636445879177
Col211,18.892469853162766,0.02786828042565032,0.0011437055021499502
Col2110,0.0,0.0,0.0
Col2111,2.5917357802391052,0.003944097702713302,0.00014059859643862635
Col2112,0.0,0.0,0.0
Col2113,0.0,0.0,0.0
Col2114,0.0,0.0,0.0
Col2115,1.1787235736846924,0.0019039101573431086,6.414658013216464e-05
Col2116,8.724255315377377,0.012961829968323185,0.00047284946977524964
Col2117,2.4928070306777954,0.0037840001355601547,0.0001352142969355494
Col2118,0.0,0.0,0.0
Col2119,2.837210536003113,0.004304462223006022,0.00015389107635689457
Col212,17.145867213606834,0.02531987003782223,0.0010128270846731903
Col2120,5.673162460327148,0.008509642280332484,0.0003075350901911863
Col2121,5.395850419998169,0.008102118782226145,0.00029251784569164535
Col2122,2.078349530696869,0.0031250379859834023,0.00011267861129417292
Col2123,3.0304737091064453,0.00456772549425312,0.00016431873868561105
Col2124,18.500109612941742,0.02728172780903642,0.0011112088371508489
Col2125,0.0,0.0,0.0
Col2126,0.0,0.0,0.0
Col2127,0.0,0.0,0.0
Col2128,0.0,0.0,0.0
Col2129,0.0,0.0,0.0
Col213,3.7543745040893555,0.0056159168967138615,0.00020349137469655572
Col2130,0.0,0.0,0.0
Col2131,0.0,0.0,0.0
Col2132,0.0,0.0,0.0
Col2133,0.0,0.0,0.0
Col2134,0.0,0.0,0.0
Col2135,0.0,0.0,0.0
Col2136,2.414612650871277,0.003651685258170052,0.00013094788846395108
Col2137,2.690014362335205,0.00409061454556089,0.00014592450505927594
Col2138,0.0,0.0,0.0
Col2139,0.0,0.0,0.0
Col214,9.571555897593498,0.014214971427892057,0.0005191584264335342
Col2140,0.0,0.0,0.0
Col2141,0.0,0.0,0.0
Col2142,26.13159292936325,0.03881576420017016,0.0019421481564949065
Col2143,1.044444426894188,0.001754537245762251,5.6963036155086015e-05
Col2144,7.9550318041438,0.01184532129067656,0.0004311008294026833
Col2145,0.0,0.0,0.0
Col2146,9.32370112882927,0.013851384175506699,0.0005055667384696484
Col2147,2.3880212903022766,0.0036123278104616373,0.0001295073754001274
Col2148,12.780464565381408,0.018813504551840263,0.0007014613229963974
Col2149,1.4387767314910889,0.0022018281460578996,7.807452051204153e-05
Col215,17.696827083826065,0.026179325524729326,0.001051784773202488
Col2150,0.0,0.0,0.0
Col2151,0.0,0.0,0.0
Col2152,2.0220245122909546,0.003044845730734587,0.00010963318711249789
Col2153,0.0,0.0,0.0
Col2154,2.2445592880249023,0.003385898759530508,0.00012170984218601985
Col2155,3.260416626930237,0.004898542419788154,0.000176757780538922
Col2156,2.150000035762787,0.0032405723600972746,0.00011657749570752745
Col2157,2.7118072509765625,0.004121835129137004,0.0001471031742899315
Col2158,0.0,0.0,0.0
Col2159,0.0,0.0,0.0
Col216,3.6860239505767822,0.005514205325005035,0.00019978766898363692
Col2160,1.881632387638092,0.0028359076816168675,0.00010202572978449129
Col2161,0.0,0.0,0.0
Col2162,0.0,0.0,0.0
Col2163,3.6011353731155396,0.005389999757345842,0.0001951917041813894
Col2164,1.3947113454341888,0.0021509366592959303,7.571371147143828e-05
Col2165,2.576974868774414,0.003921364112115094,0.00013979733784166327
Col2166,7.197761535644531,0.010739627451496026,0.0003900772582576774
Col2167,0.0,0.0,0.0
Col2168,0.0,0.0,0.0
Col2169,0.0,0.0,0.0
Col217,3.1770801544189453,0.004779445000652098,0.0001722510580712043
Col2170,0.0,0.0,0.0
Col2171,10.204805693821982,0.015137259986888451,0.0005539546938004309
Col2172,0.0,0.0,0.0
Col2173,0.0,0.0,0.0
Col2174,0.0,0.0,0.0
Col2175,0.0,0.0,0.0
Col2176,0.0,0.0,0.0
Col2177,0.0,0.0,0.0
Col2178,0.0,0.0,0.0
Col2179,0.0,0.0,0.0
Col218,5.107003927230835,0.007672554550385947,0.0002768666306509674
Col2180,6.525774240493774,0.009755764907992757,0.00035369392567691633
Col2181,0.0,0.0,0.0
Col2182,1.9775950908660889,0.0029761448490328393,0.00010722094531509865
Col2183,2.862120270729065,0.0043369461600728815,0.0001552324411065653
Col2184,1.362997591495514,0.002114685000209958,7.401533104679588e-05
Col2185,7.08308482170105,0.010574137792665398,0.00038387275419433947
Col2186,0.0,0.0,0.0
Col2187,1.7036234736442566,0.0025537993045730957,9.23483644685499e-05
Col2188,0.0,0.0,0.0
Col2189,0.0,0.0,0.0
Col219,31.848905086517334,0.04739100170885106,0.0025658753495924266
Col2190,1.4379432797431946,0.0022003456710008164,7.802891355759557e-05
Col2191,0.0,0.0,0.0
Col2192,0.0,0.0,0.0
Col2193,0.0,0.0,0.0
Col2194,0.0,0.0,0.0
Col2195,0.0,0.0,0.0
Col2196,3.2221087217330933,0.0048486551612898976,0.00017469506375562284
Col2197,1.4968656301498413,0.0022980834145552146,8.124019907426214e-05
Col2198,2.0177356004714966,0.003038875104687313,0.00010940154007272462
Col2199,1.7026407122612,0.0025520512498823154,9.229458720580905e-05
Col22,2.5888726711273193,0.003940427304234381,0.0001404445370278547
Col220,0.8352272510528564,0.0014856331752981066,4.570411099028151e-05
